website,year,rental_type,rent_without_expenses,square_meters,zip_code,street,area,rooms,geometry,StatistikdistriktNavn,counts
minlejebolig.dk,2023,apartment,11851,78,8200,Katrinebjergvej,Aarhus N,3,"LINESTRING (574464.7318454898 6225864.523281527, 574341.5389317068 6225897.116647242, 574337.7046141091 6225898.196427455, 574274.7640845974 6225917.232552707, 574110.4161619329 6225963.573120219, 573960.7623338038 6226005.354615715, 573876.8691139357 6226028.799843508, 573796.2742317863 6226051.845152701, 573613.2742093239 6226102.4648492085, 573528.7460594452 6226126.83988774, 573441.4720434158 6226151.584850974, 573384.5344885516 6226167.471617269, 573374.2601665587 6226169.05129573, 573364.7856914625 6226168.501407658, 573335.5459275887 6226160.623011283)",Stat dist: 05.80,118.0
minlejebolig.dk,2023,apartment,11995,112,8260,Engtoften,Viby J,4,"LINESTRING (572544.8519180404 6220514.122340165, 572548.6697439495 6220502.044798514, 572550.4673380061 6220492.99664024, 572551.077530484 6220485.6581339715, 572551.217709837 6220478.2996317735, 572551.135251394 6220470.95112754, 572548.9088734342 6220444.0765977735, 572543.1532741155 6220351.695401698, 572543.4995995759 6220345.856590171, 572545.2147351895 6220340.91759549, 572548.0513056273 6220337.29833218, 572552.7349451875 6220333.929017995, 572557.1547177301 6220332.069396515, 572561.0879854594 6220331.28955525, 572636.1581519307 6220326.080615514, 572642.1446348896 6220326.420546322, 572646.5066865222 6220327.370352992, 572650.6048711373 6220330.25976486, 572654.0021589873 6220333.359133992, 572656.2202911029 6220337.508289444, 572657.729280609 6220342.73722511, 572658.2982438655 6220349.025945058, 572664.7794774822 6220440.22738127, 572664.6475439735 6220446.926017782, 572664.3836769561 6220454.424491489, 572663.7075177238 6220459.623433259, 572662.6767871868 6220464.84237096, 572645.0636637703 6220539.257224032)",Stat dist: 02.30,202.0
minlejebolig.dk,2023,apartment,7590,61,8240,Eya Jensens Gade,Risskov,3,"LINESTRING (574723.906977559 6228706.7347576, 574691.2781716795 6228654.9852910545)",Stat dist: 04.81,1.0
minlejebolig.dk,2023,apartment,7724,60,8240,Eya Jensens Gade,Risskov,2,"LINESTRING (574723.906977559 6228706.7347576, 574691.2781716795 6228654.9852910545)",Stat dist: 04.81,1.0
minlejebolig.dk,2023,apartment,13150,102,8000,Fiskergade,Aarhus C,4,"LINESTRING (574963.0447079887 6224142.523789543, 574969.9464796645 6224137.994711424, 574975.5701454744 6224134.075509166, 574986.6690518969 6224126.407070055, 574991.6907710732 6224122.527859657, 575002.3608935922 6224109.990411618, 575023.5362217445 6224082.625981568, 575029.8855218524 6224074.307674736, 575044.1755700175 6224057.201156719, 575056.8494327005 6224042.484152322, 575068.2616812063 6224025.777552902, 575082.56822106 6224006.571462247, 575104.2465457142 6223981.996464415, 575119.336440776 6223969.219065218, 575126.5103253135 6223963.730182465, 575152.7733393965 6223948.3533123825, 575162.536419043 6223943.314338051, 575168.0693805657 6223940.604889551, 575173.066362209 6223937.895441052, 575177.7252642363 6223934.346163496, 575182.227495222 6223930.127022291, 575186.2019921726 6223925.567950277, 575189.4755923583 6223920.998880298, 575206.4290482309 6223894.504273199)",Stat dist: 00.60,91.0
minlejebolig.dk,2023,apartment,11000,64,8000,Åboulevarden,Aarhus C,3,"LINESTRING (574853.6306000244 6224150.1222429, 574773.79433555 6224117.128958588, 574753.8641298865 6224108.570700596, 574693.1169949574 6224085.075482979, 574621.4276246476 6224058.520888091)",Stat dist: 00.50,150.0
minlejebolig.dk,2023,apartment,9935,88,8260,Enghavevej,Viby J,3,"LINESTRING (572184.1292134655 6220275.860837605, 572185.5062694629 6220290.317894912, 572200.6373937462 6220308.614170758, 572242.5510203029 6220358.124093157, 572258.7458585005 6220375.87048093, 572267.9976958006 6220385.998419418, 572274.2150623999 6220392.257145473, 572290.4016547529 6220407.863968749, 572299.9091132263 6220416.712167724, 572307.1654562068 6220422.910905988, 572314.8835664679 6220428.909684954, 572324.2261080553 6220434.718502587, 572332.4554606628 6220438.557721124, 572338.895465058 6220441.307161484, 572370.6831948193 6220452.9547906425, 572378.0055045541 6220455.694233037, 572413.7265020447 6220468.741577288, 572477.21125728 6220491.796884446, 572505.6264367242 6220502.314743567, 572532.4584140636 6220511.062962892, 572544.8519180404 6220514.122340165, 572557.5835016336 6220517.351682842, 572645.0636637703 6220539.257224032, 572652.7817740315 6220541.086851616, 572679.2591800661 6220547.245598021, 572715.6810743217 6220554.014220288, 572751.9792809129 6220561.232750976, 572794.956621384 6220568.791212474, 572809.0157859087 6220569.51106595, 572815.6454447227 6220568.151342718)",Stat dist: 02.30,38.0
minlejebolig.dk,2023,apartment,5895,450,8240,Arresøvej,Risskov,2,"LINESTRING (576359.6268647221 6229549.293257254, 576407.8732996982 6229569.059233947, 576442.8934004236 6229583.40631364)",Stat dist: 04.40,48.0
minlejebolig.dk,2023,apartment,2810,18,8270,Emiliehøj,Højbjerg,1,"LINESTRING (575321.4833136937 6219152.389516943, 575308.4218963287 6219144.181187725, 575304.1587948276 6219143.331360704, 575297.2240397747 6219143.191389195, 575277.0299670937 6219143.741277267, 575230.0616379834 6219147.210571102, 575228.0166685979 6219147.55050191, 575221.3292888738 6219145.500919097, 575219.1441401354 6219142.401549964, 575217.6351506292 6219136.442762858, 575204.6561917072 6219033.213774821, 575225.9057324581 6219027.834869681, 575273.0802076758 6219015.587362626, 575325.7464151947 6219002.679989884, 575325.9525613021 6219002.639998024, 575338.8078325597 6218999.510634997, 575344.332548238 6218998.670805942, 575350.0221808023 6218999.740588191, 575354.4584450336 6219002.120103847, 575358.869971732 6219005.8393468065, 575361.8549673671 6219009.728555169, 575363.1825482988 6219014.347614973, 575363.7020364895 6219018.946678846, 575363.1990399874 6219023.715708124, 575361.2777582664 6219028.07482084, 575341.7021239076 6219058.8585549, 575339.1706497087 6219063.0177083155, 575337.8595604657 6219067.386818996, 575337.7441186454 6219073.125650873, 575338.4697529435 6219077.544751379, 575340.8280644122 6219082.173809147, 575346.418746845 6219087.042818074, 575358.9194467977 6219095.371122872)",Stat dist: 02.50,266.0
minlejebolig.dk,2023,apartment,7695,580,8230,Borresøvej,Åbyhøj,2,"LINESTRING (576491.8159946321 6229500.483192402, 576504.4568739379 6229553.162469687)",Stat dist: 04.40,1.0
minlejebolig.dk,2023,apartment,10590,97,8240,Broloftet,Risskov,3,"LINESTRING (575347.5731650464 6227368.107231362, 575337.2658596763 6227401.910350835, 575349.6676094976 6227505.519261541, 575322.1512270817 6227550.3901282055)",Stat dist: 04.81,1.0
minlejebolig.dk,2023,apartment,9975,78,8240,Arresøvej,Risskov,3,"LINESTRING (576359.6268647221 6229549.293257254, 576407.8732996982 6229569.059233947, 576442.8934004236 6229583.40631364)",Stat dist: 04.40,48.0
minlejebolig.dk,2023,apartment,15600,142,8000,Guldsmedgade,Aarhus C,8,"LINESTRING (574971.0101935787 6224321.347390517, 574970.4412303222 6224330.945436861, 574971.4719608593 6224336.304346072, 574995.0220921688 6224382.145015336, 574999.3594062685 6224391.253161399, 575007.1269915954 6224411.679003778, 575008.7101937002 6224419.20747138, 575009.262665268 6224436.893871364, 575011.4313223179 6224489.603142545, 575014.5070222403 6224580.274686614)",Stat dist: 00.30,223.0
minlejebolig.dk,2023,apartment,11485,86,8200,Katrinebjergvej,Aarhus N,3,"LINESTRING (574464.7318454898 6225864.523281527, 574341.5389317068 6225897.116647242, 574337.7046141091 6225898.196427455, 574274.7640845974 6225917.232552707, 574110.4161619329 6225963.573120219, 573960.7623338038 6226005.354615715, 573876.8691139357 6226028.799843508, 573796.2742317863 6226051.845152701, 573613.2742093239 6226102.4648492085, 573528.7460594452 6226126.83988774, 573441.4720434158 6226151.584850974, 573384.5344885516 6226167.471617269, 573374.2601665587 6226169.05129573, 573364.7856914625 6226168.501407658, 573335.5459275887 6226160.623011283)",Stat dist: 05.80,118.0
minlejebolig.dk,2023,apartment,8200,61,8000,Finderupvej,Aarhus C,2,"LINESTRING (573467.0011773563 6223951.262720181, 573351.9716494264 6223946.223745849, 573329.5759363184 6223946.003790621, 573320.5467368142 6223947.413503678, 573314.1562074848 6223950.252925721, 573309.2087009071 6223954.272107628, 573304.9785827833 6223958.9811491165, 573301.1854944071 6223966.209677771, 573299.0745582673 6223974.158059901, 573293.7147594749 6224028.357027858, 573289.3939370638 6224087.794929444)",Stat dist: 03.30,377.0
minlejebolig.dk,2023,apartment,8600,76,8240,Arresøvej,Risskov,3,"LINESTRING (576359.6268647221 6229549.293257254, 576407.8732996982 6229569.059233947, 576442.8934004236 6229583.40631364)",Stat dist: 04.40,48.0
minlejebolig.dk,2023,apartment,6200,44,8000,Vestergade,Aarhus C,1,"LINESTRING (574994.5520790439 6224282.88521938, 574974.0776476568 6224278.346143296, 574968.7755697744 6224277.886236909, 574926.9114182834 6224279.805846177, 574908.8200358979 6224280.855632496, 574879.6297470898 6224280.5356976185, 574863.6410549998 6224280.735656917, 574851.3465011544 6224280.315742389, 574840.1568904447 6224279.745858388, 574814.6772315699 6224277.166383432, 574803.0588369567 6224275.736674446, 574786.5011816103 6224273.627103843, 574768.1294405187 6224272.007433522, 574743.5733162051 6224269.9078608835, 574720.3612645116 6224268.558135617, 574716.5929136684 6224271.617512889, 574687.9221130509 6224268.118225159, 574653.8420385754 6224263.989065638, 574617.675765493 6224260.359804363, 574595.9891949943 6224257.660353828, 574559.3446629427 6224252.961310305, 574550.4061677258 6224251.21166644, 574543.9661633305 6224248.052309518, 574537.8724843957 6224244.613009578, 574522.5929349152 6224236.754609132, 574504.4438316196 6224227.806430508, 574498.9026242526 6224224.9370145695, 574478.1230966266 6224212.619521759, 574471.2708000166 6224210.439965402, 574384.4255678905 6224190.813960219, 574358.9871382372 6224186.174904485, 574318.2526674147 6224156.420960814, 574282.1523610867 6224128.536636587)",Stat dist: 00.40,351.0
minlejebolig.dk,2023,apartment,11305,88,8240,Ellen Jensens Gade,Risskov,3,"LINESTRING (576502.3294461095 6227581.153866336, 576508.1345204939 6227600.389950886, 576527.883317583 6227664.986802384)",Stat dist: 04.60,1.0
minlejebolig.dk,2023,apartment,12019,107,8260,Engtoften,Viby J,4,"LINESTRING (572544.8519180404 6220514.122340165, 572548.6697439495 6220502.044798514, 572550.4673380061 6220492.99664024, 572551.077530484 6220485.6581339715, 572551.217709837 6220478.2996317735, 572551.135251394 6220470.95112754, 572548.9088734342 6220444.0765977735, 572543.1532741155 6220351.695401698, 572543.4995995759 6220345.856590171, 572545.2147351895 6220340.91759549, 572548.0513056273 6220337.29833218, 572552.7349451875 6220333.929017995, 572557.1547177301 6220332.069396515, 572561.0879854594 6220331.28955525, 572636.1581519307 6220326.080615514, 572642.1446348896 6220326.420546322, 572646.5066865222 6220327.370352992, 572650.6048711373 6220330.25976486, 572654.0021589873 6220333.359133992, 572656.2202911029 6220337.508289444, 572657.729280609 6220342.73722511, 572658.2982438655 6220349.025945058, 572664.7794774822 6220440.22738127, 572664.6475439735 6220446.926017782, 572664.3836769561 6220454.424491489, 572663.7075177238 6220459.623433259, 572662.6767871868 6220464.84237096, 572645.0636637703 6220539.257224032)",Stat dist: 02.30,202.0
minlejebolig.dk,2023,apartment,12500,128,8260,Engtoften,Viby J,4,"LINESTRING (572544.8519180404 6220514.122340165, 572548.6697439495 6220502.044798514, 572550.4673380061 6220492.99664024, 572551.077530484 6220485.6581339715, 572551.217709837 6220478.2996317735, 572551.135251394 6220470.95112754, 572548.9088734342 6220444.0765977735, 572543.1532741155 6220351.695401698, 572543.4995995759 6220345.856590171, 572545.2147351895 6220340.91759549, 572548.0513056273 6220337.29833218, 572552.7349451875 6220333.929017995, 572557.1547177301 6220332.069396515, 572561.0879854594 6220331.28955525, 572636.1581519307 6220326.080615514, 572642.1446348896 6220326.420546322, 572646.5066865222 6220327.370352992, 572650.6048711373 6220330.25976486, 572654.0021589873 6220333.359133992, 572656.2202911029 6220337.508289444, 572657.729280609 6220342.73722511, 572658.2982438655 6220349.025945058, 572664.7794774822 6220440.22738127, 572664.6475439735 6220446.926017782, 572664.3836769561 6220454.424491489, 572663.7075177238 6220459.623433259, 572662.6767871868 6220464.84237096, 572645.0636637703 6220539.257224032)",Stat dist: 02.30,202.0
minlejebolig.dk,2023,apartment,7695,52,8230,Søren Frichs Vej,Åbyhøj,2,"LINESTRING (573892.9897395346 6223656.492719762, 573936.3463888433 6223642.2756136125, 573965.2563189452 6223632.587585582, 573976.5696173194 6223626.348855458, 574005.693939373 6223611.031973165)",Stat dist: 03.60,42.0
minlejebolig.dk,2023,apartment,11860,84,8000,Tommy Seebachs Gade,Aarhus C,3,"LINESTRING (573573.1004559136 6223573.289655505, 573589.6910946373 6223463.472008569)",Stat dist: 01.60,1.0
minlejebolig.dk,2023,apartment,8599,53,8000,Paradisgade,Aarhus C,1,"LINESTRING (575165.3152685708 6224494.782088385, 575156.5994111499 6224513.3783031795, 575133.1812133491 6224565.347724954, 575108.1550759106 6224622.716047797)",Stat dist: 00.30,65.0
minlejebolig.dk,2023,apartment,14060,111,8000,Tommy Seebachs Gade,Aarhus C,4,"LINESTRING (573573.1004559136 6223573.289655505, 573589.6910946373 6223463.472008569)",Stat dist: 01.60,1.0
minlejebolig.dk,2023,apartment,8975,79,8260,Engtoften,Viby J,3,"LINESTRING (572544.8519180404 6220514.122340165, 572548.6697439495 6220502.044798514, 572550.4673380061 6220492.99664024, 572551.077530484 6220485.6581339715, 572551.217709837 6220478.2996317735, 572551.135251394 6220470.95112754, 572548.9088734342 6220444.0765977735, 572543.1532741155 6220351.695401698, 572543.4995995759 6220345.856590171, 572545.2147351895 6220340.91759549, 572548.0513056273 6220337.29833218, 572552.7349451875 6220333.929017995, 572557.1547177301 6220332.069396515, 572561.0879854594 6220331.28955525, 572636.1581519307 6220326.080615514, 572642.1446348896 6220326.420546322, 572646.5066865222 6220327.370352992, 572650.6048711373 6220330.25976486, 572654.0021589873 6220333.359133992, 572656.2202911029 6220337.508289444, 572657.729280609 6220342.73722511, 572658.2982438655 6220349.025945058, 572664.7794774822 6220440.22738127, 572664.6475439735 6220446.926017782, 572664.3836769561 6220454.424491489, 572663.7075177238 6220459.623433259, 572662.6767871868 6220464.84237096, 572645.0636637703 6220539.257224032)",Stat dist: 02.30,202.0
minlejebolig.dk,2023,apartment,9027,78,8260,Engtoften,Viby J,3,"LINESTRING (572544.8519180404 6220514.122340165, 572548.6697439495 6220502.044798514, 572550.4673380061 6220492.99664024, 572551.077530484 6220485.6581339715, 572551.217709837 6220478.2996317735, 572551.135251394 6220470.95112754, 572548.9088734342 6220444.0765977735, 572543.1532741155 6220351.695401698, 572543.4995995759 6220345.856590171, 572545.2147351895 6220340.91759549, 572548.0513056273 6220337.29833218, 572552.7349451875 6220333.929017995, 572557.1547177301 6220332.069396515, 572561.0879854594 6220331.28955525, 572636.1581519307 6220326.080615514, 572642.1446348896 6220326.420546322, 572646.5066865222 6220327.370352992, 572650.6048711373 6220330.25976486, 572654.0021589873 6220333.359133992, 572656.2202911029 6220337.508289444, 572657.729280609 6220342.73722511, 572658.2982438655 6220349.025945058, 572664.7794774822 6220440.22738127, 572664.6475439735 6220446.926017782, 572664.3836769561 6220454.424491489, 572663.7075177238 6220459.623433259, 572662.6767871868 6220464.84237096, 572645.0636637703 6220539.257224032)",Stat dist: 02.30,202.0
minlejebolig.dk,2023,apartment,12600,114,8240,Kværnloftet,Risskov,4,"LINESTRING (575269.798361646 6227390.302713536, 575271.4557763495 6227421.826297002, 575269.3860694312 6227437.01320575, 575268.1656844754 6227447.151142202, 575248.3674123206 6227473.895698425, 575235.2730115785 6227494.941414631)",Stat dist: 04.81,1.0
minlejebolig.dk,2023,apartment,7644,60,8240,Eya Jensens Gade,Risskov,2,"LINESTRING (574723.906977559 6228706.7347576, 574691.2781716795 6228654.9852910545)",Stat dist: 04.81,1.0
minlejebolig.dk,2023,apartment,10055,85,8260,Engtoften,Viby J,3,"LINESTRING (572544.8519180404 6220514.122340165, 572548.6697439495 6220502.044798514, 572550.4673380061 6220492.99664024, 572551.077530484 6220485.6581339715, 572551.217709837 6220478.2996317735, 572551.135251394 6220470.95112754, 572548.9088734342 6220444.0765977735, 572543.1532741155 6220351.695401698, 572543.4995995759 6220345.856590171, 572545.2147351895 6220340.91759549, 572548.0513056273 6220337.29833218, 572552.7349451875 6220333.929017995, 572557.1547177301 6220332.069396515, 572561.0879854594 6220331.28955525, 572636.1581519307 6220326.080615514, 572642.1446348896 6220326.420546322, 572646.5066865222 6220327.370352992, 572650.6048711373 6220330.25976486, 572654.0021589873 6220333.359133992, 572656.2202911029 6220337.508289444, 572657.729280609 6220342.73722511, 572658.2982438655 6220349.025945058, 572664.7794774822 6220440.22738127, 572664.6475439735 6220446.926017782, 572664.3836769561 6220454.424491489, 572663.7075177238 6220459.623433259, 572662.6767871868 6220464.84237096, 572645.0636637703 6220539.257224032)",Stat dist: 02.30,202.0
minlejebolig.dk,2023,apartment,9969,85,8240,Eya Jensens Gade,Risskov,4,"LINESTRING (574723.906977559 6228706.7347576, 574691.2781716795 6228654.9852910545)",Stat dist: 04.81,1.0
minlejebolig.dk,2023,apartment,10500,77,8260,Engtoften,Viby J,2,"LINESTRING (572544.8519180404 6220514.122340165, 572548.6697439495 6220502.044798514, 572550.4673380061 6220492.99664024, 572551.077530484 6220485.6581339715, 572551.217709837 6220478.2996317735, 572551.135251394 6220470.95112754, 572548.9088734342 6220444.0765977735, 572543.1532741155 6220351.695401698, 572543.4995995759 6220345.856590171, 572545.2147351895 6220340.91759549, 572548.0513056273 6220337.29833218, 572552.7349451875 6220333.929017995, 572557.1547177301 6220332.069396515, 572561.0879854594 6220331.28955525, 572636.1581519307 6220326.080615514, 572642.1446348896 6220326.420546322, 572646.5066865222 6220327.370352992, 572650.6048711373 6220330.25976486, 572654.0021589873 6220333.359133992, 572656.2202911029 6220337.508289444, 572657.729280609 6220342.73722511, 572658.2982438655 6220349.025945058, 572664.7794774822 6220440.22738127, 572664.6475439735 6220446.926017782, 572664.3836769561 6220454.424491489, 572663.7075177238 6220459.623433259, 572662.6767871868 6220464.84237096, 572645.0636637703 6220539.257224032)",Stat dist: 02.30,202.0
