web-scraper-order,web-scraper-start-url,pagination,price,address,rooms_type_kvm
1681721414-2356,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,5.550 kr.,"Aarhus N, Olof Palmes Allé",1 vær. · Lejlighed · 35 m²
1681721414-2357,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,5.450 kr.,"Aarhus N, Olof Palmes Allé",1 vær. · Lejlighed · 29 m²
1681721414-2358,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,5.550 kr.,"Aarhus N, Olof Palmes Allé",1 vær. · Lejlighed · 29 m²
1681721414-2359,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,5.250 kr.,"Aarhus N, Olof Palmes Allé",1 vær. · Lejlighed · 30 m²
1681721414-2360,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,4.495 kr.,"Aarhus N, Ladefogedvej",1 vær. · Lejlighed · 29 m²
1681721414-2361,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.995 kr.,"Aarhus C, Gebauersgade",2 vær. · Lejlighed · 57 m²
1681721414-2362,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,9.295 kr.,"Lystrup, Kastanjehaven",4 vær. · Rækkehus · 92 m²
1681721414-2363,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,18.800 kr.,"Åbyhøj, Silkeborgvej",5 vær. · Lejlighed · 187 m²
1681721414-2364,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.500 kr.,"Viby J, Damagervej",2 vær. · Lejlighed · 49 m²
1681721414-2365,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,6.700 kr.,"Risskov, Sletterhagevej",2 vær. · Lejlighed · 57 m²
1681721414-2366,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,11.300 kr.,"Tilst, Apisvej",4 vær. · Rækkehus · 108 m²
1681721414-2367,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,8.300 kr.,"Risskov, Arresøvej",3 vær. · Lejlighed · 65 m²
1681721414-2368,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,8.600 kr.,"Aarhus C, Otto Brandenburgs Gade",2 vær. · Lejlighed · 62 m²
1681721414-2369,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,8.800 kr.,"Åbyhøj, Søren Frichs Vej",2 vær. · Lejlighed · 52 m²
1681721414-2370,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.300 kr.,"Risskov, Arresøvej",2 vær. · Lejlighed · 53 m²
1681721414-2371,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,12.900 kr.,"Aarhus C, Vester Allé",3 vær. · Lejlighed · 86 m²
1681721414-2372,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,12.900 kr.,"Aarhus C, Vester Allé",4 vær. · Lejlighed · 86 m²
1681721414-2373,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,6.130 kr.,"Tilst, Honningvænget",2 vær. · Lejlighed · 42 m²
1681721414-2374,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.898 kr.,"Tilst, Pollenvænget",2 vær. · Lejlighed · 61 m²
1681721414-2375,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,8.315 kr.,"Tilst, Pollenvænget",3 vær. · Lejlighed · 68 m²
1681721414-2376,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.950 kr.,"Tilst, Pollenvænget",3 vær. · Lejlighed · 59 m²
1681721414-2377,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,9.495 kr.,"Tilst, Blomsterlunden",3 vær. · Lejlighed · 73 m²
1681721414-2378,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,8.145 kr.,"Aarhus N, Tulipanhaven",3 vær. · Lejlighed · 63 m²
1681721414-2379,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,16.000 kr.,"Brabrand, Brabrand Skovvej",5 vær. · Hus · 162 m²
1681721414-2380,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.195 kr.,"Aarhus N, Tulipanlunden",3 vær. · Lejlighed · 48 m²
1681721414-2381,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.095 kr.,"Risskov, Arresøvej",2 vær. · Lejlighed · 52 m²
1681721414-2382,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,6.700 kr.,"Aarhus V, Bronzealdertoften",2 vær. · Lejlighed · 59 m²
1681721414-2383,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,14.250 kr.,"Aarhus C, Kystvejen",3 vær. · Lejlighed · 161 m²
1681721414-2384,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,5.850 kr.,"Aarhus C, Åparken",1 vær. · Lejlighed · 32 m²
1681721414-2385,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,11.195 kr.,"Risskov, Brassøvej",4 vær. · Lejlighed · 98 m²
1681721414-2386,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,4.200 kr.,"Aarhus C, Rosenkrantzgade",1 vær. · Værelse · 18 m²
1681721414-2387,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.500 kr.,"Skødstrup, Grenåvej",2 vær. · Lejlighed · 73 m²
1681721414-2388,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,10.800 kr.,"Aarhus C, Vestergade",3 vær. · Lejlighed · 88 m²
1681721414-2389,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,12.998 kr.,"Brabrand, Høiriisgårdsvej",5 vær. · Lejlighed · 150 m²
1681721414-2390,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,12.168 kr.,"Aarhus C, Skanderborgvej",5 vær. · Lejlighed · 108 m²
1681721414-2391,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,9.000 kr.,"Åbyhøj, Søren Frichs Vej",4 vær. · Rækkehus · 104 m²
1681721414-2392,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,11.395 kr.,"Risskov, Møllehatten",4 vær. · Lejlighed · 85 m²
1681721414-2393,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,10.825 kr.,"Aarhus C, Ceresbyen",2 vær. · Lejlighed · 76 m²
1681721414-2394,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,6.500 kr.,"Aarhus C, H.N. Clausens Gade",1 vær. · Lejlighed · 42 m²
1681721414-2395,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,9.395 kr.,"Aarhus C, Østergade",2 vær. · Lejlighed · 56 m²
1681721414-2396,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,12.600 kr.,"Aarhus C, Dagmar Petersens Gade",3 vær. · Lejlighed · 80 m²
1681721414-2397,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.900 kr.,"Aarhus N, Jens Baggesens Vej",2 vær. · Lejlighed · 68 m²
1681721414-2398,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,6.995 kr.,"Brabrand, Inger Christensens Gade",2 vær. · Lejlighed · 60 m²
1681721414-2399,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.400 kr.,"Risskov, Doris Kæraas Gade",2 vær. · Lejlighed · 54 m²
1681721414-2400,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,2.693 kr.,"Brabrand, Inger Christensens Gade",1 vær. · Værelse · 9 m²
1681721414-2401,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,8.900 kr.,"Aarhus V, Klokkerbakken",3 vær. · Lejlighed · 75 m²
1681721414-2402,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,3.975 kr.,"Aarhus V, Bronzealdervej",1 vær. · Lejlighed · 32 m²
1681721414-2403,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,3.975 kr.,"Aarhus V, Bronzealdervej",1 vær. · Lejlighed · 32 m²
1681721414-2404,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,5.069 kr.,"Aarhus N, Skejbyparken",2 vær. · Lejlighed · 39 m²
1681721414-2405,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,8.995 kr.,"Malling, Mallingparken",4 vær. · Lejlighed · 90 m²
1681721414-2406,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,6.300 kr.,"Hinnerup, Bogfinkevej",3 vær. · Rækkehus · 50 m²
1681721414-2407,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,4.000 kr.,"Aarhus N, Katrinebjergvej",1 vær. · Værelse · 35 m²
1681721414-2408,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,4.900 kr.,"Tilst, Honningvænget",1 vær. · Lejlighed · 33 m²
1681721414-2409,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,10.300 kr.,"Aarhus C, Peter Sabroes Gade",2 vær. · Lejlighed · 64 m²
1681721414-2410,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,10.500 kr.,"Risskov, Harald Selmers Vej",2 vær. · Lejlighed · 81 m²
1681721414-2411,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,8.600 kr.,"Aarhus C, Ceres Allé",2 vær. · Lejlighed · 51 m²
1681721414-2412,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,3.500 kr.,"Aarhus N, Dronning Margrethes Vej",1 vær. · Værelse · 20 m²
1681721414-2413,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,12.495 kr.,"Tilst, Honningvænget",4 vær. · Rækkehus · 114 m²
1681721414-2414,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.100 kr.,"Risskov, Arresøvej",2 vær. · Lejlighed · 49 m²
1681721414-2415,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,9.569 kr.,"Aarhus C, Nørre Alle",3 vær. · Lejlighed · 65 m²
1681721414-2416,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,8.500 kr.,"Aarhus C, Mejlgade",2 vær. · Lejlighed · 51 m²
1681721414-2417,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,3.300 kr.,"Aarhus C, Langenæs Allé",1 vær. · Værelse · 9 m²
1681721414-2418,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,9.620 kr.,"Hasselager, Ingerslevvej",6 vær. · Hus · 179 m²
1681721414-2419,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,10.900 kr.,"Risskov, Bytoften",4 vær. · Lejlighed · 88 m²
1681721414-2420,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,10.300 kr.,"Brabrand, Lily Brobergs Gade",4 vær. · Rækkehus · 102 m²
1681721414-2421,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.000 kr.,"Aarhus C, Chr. Richardts Vej",2 vær. · Lejlighed · 60 m²
1681721414-2422,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,15.500 kr.,"Risskov, Vestre Strandallé",4 vær. · Lejlighed · 155 m²
1681721414-2423,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,13.350 kr.,"Aarhus C, Søren Frichs Vej",3 vær. · Lejlighed · 87 m²
1681721414-2424,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.895 kr.,"Risskov, Møllehatten",2 vær. · Lejlighed · 64 m²
1681721414-2425,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,9.895 kr.,"Aarhus C, Grete Løchtes Gade",3 vær. · Lejlighed · 66 m²
1681721414-2426,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,5.720 kr.,"Risskov, Tove Ditlevsens Gade",1 vær. · Lejlighed · 35 m²
1681721414-2427,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,8.975 kr.,"Aarhus C, Jyllands Allé",2 vær. · Lejlighed · 74 m²
1681721414-2428,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,6.750 kr.,"Viby J, Markvangen",2 vær. · Lejlighed · 48 m²
1681721414-2429,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.395 kr.,"Aarhus N, Tulipanhaven",3 vær. · Lejlighed · 62 m²
1681721414-2430,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,11.000 kr.,"Risskov, Borresøvej",4 vær. · Lejlighed · 95 m²
1681721414-2431,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.384 kr.,"Risskov, Tove Ditlevsens Gade",3 vær. · Lejlighed · 55 m²
1681721414-2432,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,13.000 kr.,"Risskov, Tove Ditlevsens Gade",4 vær. · Lejlighed · 111 m²
1681721414-2433,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.100 kr.,"Risskov, Doris Kæraas Gade",2 vær. · Lejlighed · 54 m²
1681721414-2434,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,5.700 kr.,"Viby J, Vestre Kongevej",2 vær. · Lejlighed · 50 m²
1681721414-2435,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,9.995 kr.,"Aarhus C, Telefontorvet",3 vær. · Lejlighed · 107 m²
1681721414-2436,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,8.480 kr.,"Malling, Krekærtoften",3 vær. · Rækkehus · 81 m²
1681721414-2437,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,10.000 kr.,"Aarhus N, Jens Baggesens Vej",2 vær. · Lejlighed · 48 m²
1681721414-2438,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,9.000 kr.,"Lystrup, Kildehaven",3 vær. · Rækkehus · 81 m²
1681721414-2439,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,19.500 kr.,"Aarhus C, Langelinieparken",3 vær. · Lejlighed · 118 m²
1681721414-2440,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,2.600 kr.,"Viby J, H.C. Ørsteds Vej",1 vær. · Værelse · 14 m²
1681721414-2441,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,8.600 kr.,"Aarhus C, Søndre Ringgade",2 vær. · Lejlighed · 66 m²
1681721414-2442,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.000 kr.,"Brabrand, Stadevej",2 vær. · Værelse · 84 m²
1681721414-2443,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,10.995 kr.,"Aarhus N, Vistihøjen",4 vær. · Rækkehus · 95 m²
1681721414-2444,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,8.500 kr.,"Aarhus N, Finsensgade",3 vær. · Lejlighed · 83 m²
1681721414-2445,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,12.195 kr.,"Aarhus C, Kildegården",4 vær. · Lejlighed · 111 m²
1681721414-2446,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.785 kr.,"Aarhus N, Tulipanhaven",3 vær. · Lejlighed · 64 m²
1681721414-2447,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.200 kr.,"Aarhus C, Mejlgade",1 vær. · Lejlighed · 56 m²
1681721414-2448,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,10.795 kr.,"Risskov, Broloftet",4 vær. · Lejlighed · 98 m²
1681721414-2449,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,6.195 kr.,"Brabrand, Inger Christensens Gade",2 vær. · Lejlighed · 54 m²
1681721414-2450,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,10.850 kr.,"Brabrand, Helenelyst",4 vær. · Lejlighed · 111 m²
1681721414-2451,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,9.400 kr.,"Risskov, Kamma Klitgårds Gade",3 vær. · Lejlighed · 84 m²
1681721414-2452,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,3.500 kr.,"Aarhus C, Rudolf Wullfs gade",1 vær. · Værelse · 15 m²
1681721414-2453,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,11.995 kr.,"Tilst, Honningvænget",5 vær. · Rækkehus · 121 m²
1681721414-2454,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,10.842 kr.,"Aarhus N, Olof Palmes Allé",3 vær. · Lejlighed · 98 m²
1681721414-2455,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,3.474 kr.,"Aarhus C, Samsøgade",1 vær. · Værelse · 16 m²
1681721414-2456,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,11.500 kr.,"Aarhus C, Strandparken",2 vær. · Lejlighed · 74 m²
1681721414-2457,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,11.232 kr.,"Aarhus C, Dirch Passers Gade",3 vær. · Lejlighed · 78 m²
1681721414-2458,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.800 kr.,"Aarhus C, Åparken",2 vær. · Lejlighed · 52 m²
1681721414-2459,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,8.300 kr.,"Risskov, Arresøvej",3 vær. · Lejlighed · 68 m²
1681721414-2460,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,9.200 kr.,"Aarhus C, Peter Sabroes Gade",2 vær. · Lejlighed · 64 m²
1681721414-2461,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,8.225 kr.,"Risskov, Brassøvej",2 vær. · Lejlighed · 56 m²
1681721414-2462,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.900 kr.,"Skødstrup, Stationsstien",4 vær. · Lejlighed · 102 m²
1681721414-2463,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,8.030 kr.,"Risskov, Dagmar Hansens Gade",3 vær. · Lejlighed · 62 m²
1681721414-2464,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,6.400 kr.,"Tilst, Pollenvænget",2 vær. · Lejlighed · 45 m²
1681721414-2465,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,6.200 kr.,"Tilst, Pollenvænget",2 vær. · Lejlighed · 43 m²
1681721414-2466,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.100 kr.,"Risskov, Arresøvej",2 vær. · Lejlighed · 51 m²
1681721414-2467,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,10.100 kr.,"Risskov, Arresøvej",3 vær. · Lejlighed · 78 m²
1681721414-2468,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,13.300 kr.,"Trige, Byhøjparken",5 vær. · Rækkehus · 127 m²
1681721414-2469,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,13.300 kr.,"Trige, Byhøjparken",4 vær. · Rækkehus · 126 m²
1681721414-2470,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,10.000 kr.,"Aarhus V, Dalbovej",1 vær. · Lejlighed · 200 m²
1681721414-2471,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,14.495 kr.,"Risskov, L.P. Bechs Vej",3 vær. · Lejlighed · 96 m²
1681721414-2472,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,8.137 kr.,"Brabrand, Gudrunsvej",5 vær. · Lejlighed · 129 m²
1681721414-2473,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.150 kr.,"Viby J, Damagervej",2 vær. · Lejlighed · 55 m²
1681721414-2474,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,6.600 kr.,"Mårslet, Hørretvej",3 vær. · Lejlighed · 89 m²
1681721414-2475,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,38.000 kr.,"Risskov, Vibevej",7 vær. · Hus · 198 m²
1681721414-2476,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,13.500 kr.,"Aarhus C, Nørre Allé",4 vær. · Lejlighed · 106 m²
1681721414-2477,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,10.599 kr.,"Risskov, Brassøvej",4 vær. · Lejlighed · 90 m²
1681721414-2478,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,9.495 kr.,"Tilst, Blomsterlunden",3 vær. · Lejlighed · 73 m²
1681721414-2479,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,14.100 kr.,"Aarhus C, Banegårdspladsen",3 vær. · Lejlighed · 109 m²
1681721414-2480,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,8.230 kr.,"Åbyhøj, Silkeborgvej",3 vær. · Lejlighed · 90 m²
1681721414-2481,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.994 kr.,"Viby J, Engtoften",2 vær. · Lejlighed · 63 m²
1681721414-2482,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,3.400 kr.,"Hørning, Tværvej",1 vær. · Værelse · 23 m²
1681721414-2483,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.151 kr.,"Viby J, Rosenhøj Bakke",3 vær. · Lejlighed · 93 m²
1681721414-2484,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,12.242 kr.,"Harlev J, Ådalsparken",4 vær. · Rækkehus · 134 m²
1681721414-2485,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,13.500 kr.,"Åbyhøj, Baldersgade",4 vær. · Lejlighed · 125 m²
1681721414-2486,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,8.002 kr.,"Viby J, Rosenhøj Vænge",4 vær. · Lejlighed · 108 m²
1681721414-2487,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,10.200 kr.,"Aarhus V, Hammershusvej",3 vær. · Lejlighed · 104 m²
1681721414-2488,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.250 kr.,"Aarhus C, Paradisgade",1 vær. · Lejlighed · 43 m²
1681721414-2489,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,4.585 kr.,"Aarhus C, Thomas Koppels Gade",1 vær. · Værelse · 10 m²
1681721414-2490,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,9.850 kr.,"Aarhus N, Olof Palmes Allé",3 vær. · Lejlighed · 69 m²
1681721414-2491,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,5.950 kr.,"Åbyhøj, Søren Frichs Vej",1 vær. · Lejlighed · 34 m²
1681721414-2492,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,9.250 kr.,"Aarhus N, Møllevangs Allé",3 vær. · Lejlighed · 73 m²
1681721414-2493,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,9.500 kr.,"Aarhus C, Kirkegårdsvej",2 vær. · Lejlighed · 65 m²
1681721414-2494,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,8.600 kr.,"Aarhus N, Møllevangs Allé",2 vær. · Lejlighed · 60 m²
1681721414-2495,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,4.610 kr.,"Aarhus C, Søndre Ringgade",1 vær. · Værelse · 25 m²
1681721414-2496,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,7.000 kr.,"Aarhus N, Skejby Vænge",2 vær. · Lejlighed · 61 m²
1681721414-2497,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,12.900 kr.,"Risskov, Hvidkildevej",4 vær. · Rækkehus · 109 m²
1681721414-2498,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1134,,12.675 kr.,"Aarhus N, Gøteborg Allé",4 vær. · Lejlighed · 90 m²
